,id,label,clean_comment,surprise,sadness,disgust,enjoyment,anger,other,fear
8704,9804,"['enjoyment', 'surprise']","đúng 1 gia đình, đông vui v tình cảm",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8705,9805,"['enjoyment', 'surprise']",chúc gia đình vui vẻ nhe . thật cảm động.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8706,9806,"['enjoyment', 'sadness', 'surprise']",đang ăn cơm xem clip này khỏi phải chan canh luôn vì được nước mắt thay canh rồi,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8707,9807,"['enjoyment', 'surprise']","""một gia đình nhỏ, một hạnh phúc to""",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8708,9808,"['enjoyment', 'surprise']",nhìn cách người thân mừng chắc là nho lắm,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8709,9809,"['sadness', 'surprise']",mình người lạ còn rơi nước mắt đây; ((,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8710,9810,"['enjoyment', 'surprise']",dàn nữ của gia đình chất lượng thế,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8711,9811,"['sadness', 'anger', 'fear', 'disgust']",ngày xưa đi học dưới sài gòn thôi . mỗi lần về nhà là bố mẹ tôi lại kiểu .. nó lại về xin tiền đấy mà ...,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8712,9812,"['enjoyment', 'sadness', 'other']","nghe anh phú nói mà mà nhói lòng bùn quá đi, đẳng cấp đi cả team và các fan bùn lắm luôn,",0.0,1.0,0.0,1.0,0.0,1.0,0.0
8713,9813,"['sadness', 'fear', 'other']",buồn quá anh đẳng đi nghĩa vụ cả team sẽ nhớ anh đẳng lắm😔😭,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8714,9814,"['enjoyment', 'surprise']",nghe anh phú nói mình muốn khóc luôn chúc anh đẳng đi nghĩ vụ vui vẻ 😊❤,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8715,9815,"['sadness', 'surprise']",nghe anh phú nói mà rơi nước mắt 🥺,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8716,9816,"['sadness', 'enjoyment', 'other']",tui nghe anh phú nói mà đau lòng bùn vãi chúc anh đi mạnh khỏe sơm về với team😢,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8717,9817,"['sadness', 'fear', 'disgust', 'other']",không muốn anh đẳng đi nghĩa vụ đâu nghe anh phú nói muốn rơi nước mắt 😞,0.0,1.0,1.0,0.0,0.0,1.0,1.0
8718,9818,"['enjoyment', 'surprise', 'other']",chúc anh đẳng đi mạnh khỏe sớm quay trở lại với team,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8719,9819,"['sadness', 'other']",đẳng đi chắc ca team và các fan buồn lắm😢,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8720,9820,"['sadness', 'surprise', 'other']",buồn vì à sắp đi nghĩa vụ mọi tiện à đẳng cấp cùng tạm biệt à đi😢,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8721,9821,"['sadness', 'other']",anh phú nói xong mà đau lòng 🥺,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8722,9822,"['sadness', 'other']",huhu nghe anh phú nói mà mình buồn quá 😭,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8723,9823,"['sadness', 'other']",nghe mà muốn khóc 😢,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8724,9824,['other'],cố lên anh đẳng anh em tin tưởng anh đặng,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8725,9825,"['enjoyment', 'surprise']",hẹn gặp abp vào 2 năm sau🥰,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8726,9826,"['sadness', 'other']",nghe anh phú nói tui buồn lắm lắm luôn,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8727,9827,['other'],nếu đẳng đi nghĩa vụ quân sự thì anh phú làm kỉ niệm,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8728,9828,['other'],"neu dang di nghia vu nhu vay anh phu nen quay licp cua tem nhieu nhieu len nha,,,,,,,,",0.0,0.0,0.0,0.0,0.0,1.0,0.0
8729,9829,"['enjoyment', 'surprise']",tui nghe anh phú nói mà tui xót ln í 😊 khoc,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8730,9830,"['sadness', 'other']",không vì thiếu thành viên sẽ không còn vui như xưa,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8731,9831,"['sadness', 'fear', 'disgust', 'surprise']",không tôi không muốn 😭vậy hai người đó đi rồi chắc lâu lắm mới chở về em chờ anh đến lúc đó em mới biết tin hai anh em buồn quá 😢,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8732,9833,"['enjoyment', 'surprise']",nếu anh đọc được bình luận này vào năm 2032 thì nhớ rep em nhé =)))),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8733,9834,['enjoyment'],vẫn yêu giọng hát châu việt cường,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8734,9835,"['enjoyment', 'surprise']","cường hát remix thì đỉnh rồi, phải công nhận luôn ❤ còn quá khứ thì kệ nó",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8735,9836,"['sadness', 'other']",phải nói thật là mê giọng của anh cường thật sự . con người không ai được hoàn hảo cả! chỉ mong anh cố gắng vượt qua và thay đổi 1 ngày là fans mãi mãi là fans,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8736,9837,"['enjoyment', 'sadness']","mới đó bài này cũng được 6 năm rồi, giọng hát của anh cường quá đỉnh, giọng giống đàm vĩnh hưng . khi nào anh về rồi em lại tiếp tục nghe nhạc của anh",0.0,1.0,0.0,1.0,0.0,0.0,0.0
8737,9838,"['enjoyment', 'surprise']",bài hát này sẽ thức tỉnh những người còn đang lạc lối 😇,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8738,9839,"['enjoyment', 'surprise']","đã từng nghe châu việt cường hát, chất riêng và hay ...",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8739,9840,"['enjoyment', 'surprise']",vẫn thích nghe phong cách người chơi . vẫn thích châu việt cường,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8740,9841,"['sadness', 'enjoyment', 'other']",thật sự thích giọng hát khàn giàu cảm xúc của anh cường . mong anh cải tạo tốt ra sớm làm lại cuộc đời,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8741,9842,"['enjoyment', 'surprise']",không biết còn phải nghe bao nhiêu lần nữa.vẫn thích nghe 😁,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8742,9843,"['enjoyment', 'surprise']",một phút nông nổi đã đánh đổi cả cuộc đời nhưng tôi nói thật nhé giọng hát của châu việt cường vẫn đẳng cấp đấy,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8743,9844,['enjoyment'],vẫn yêu thích giọng hát của anh việt cường,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8744,9845,['other'],đẳng cấp một thời ❤,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8745,9846,"['enjoyment', 'surprise']",ai cũng có lúc sai lầm công nhận thích giọng ổng quá lâu lâu cứ mở lại nghe phê,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8746,9847,"['enjoyment', 'surprise']",thật ra ca sỹ nào cũng có một chất giọng riêng và có cái hay riêng.dù sao thì châu việt cường cũng có một thời với những ca khúc các bạn trẻ rất yêu quý luôn .ví dụ .bài phong cách người chơi rất vui nhộn và ok,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8747,9848,"['enjoyment', 'surprise']","phải công nhận anh cường có giọng hát trời phú, nghe anh hát cực kì hâm mộ",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8748,9849,"['enjoyment', 'surprise']",2020 bài này vẫn còn chất hơn nước cất,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8749,9850,"['enjoyment', 'surprise']","châu việt cường số 1 về độ biểu diễn khi hát . phong cách tự tin, lửa, bùng nỗ...đẹp",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8750,9851,"['enjoyment', 'surprise']",còn chất còn nghe 😍,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8751,9852,['other'],yêu cầu đổi người đọc,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8752,9853,"['enjoyment', 'other']",thề team này hài mak ít ngưòi bt cố lên anh ơi😘,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8753,9854,"['enjoyment', 'other']","ra nhiều ví dụ hơn nhé anh, ủng hộ anh cùng hoàg chiêm bé 4rever 😍",0.0,0.0,0.0,1.0,0.0,1.0,0.0
8754,9855,['enjoyment'],xem lại vẫn công nhận đây là tập hay nhất trong toàn bộ cái video của hiếu:))),0.0,0.0,0.0,1.0,0.0,0.0,0.0
8755,9856,"['enjoyment', 'surprise']",anh bảo hoàng flow mượt vãi lồn =))))))))),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8756,9857,"['enjoyment', 'surprise']",không biết mọi người thế nào nhưng tôi vào kênh này đéo phải vì game bắn súng mà là vì cái bình luận tấu hài vợ chồng:)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8757,9858,"['enjoyment', 'surprise']","fan: how much auto tune do u want, hiếu???? hiếu: y em s",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8758,9859,['enjoyment'],chất lượng vãi lồn anh ơi:)))),0.0,0.0,0.0,1.0,0.0,0.0,0.0
8759,9860,"['enjoyment', 'surprise']",9:45 thề ông rap đoạn này trôi chảy vler luôn:)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8760,9861,"['enjoyment', 'surprise']",coi mấy ông này giải trí vãi lồn =)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8761,9862,"['enjoyment', 'surprise']",cho tuôi chơi với mấy ông anh thân thiện!!!!!!!!!!!!!!!!!!!!!!!!! chơi mình riết chầm cảm quá huhu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8762,9863,"['enjoyment', 'surprise']",xem video chủ yếu để nghe mấy thánh tấu hài)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8763,9864,['other'],những ca sĩ tài năng:))),0.0,0.0,0.0,0.0,0.0,1.0,0.0
8764,9866,['other'],xài voicemod khi chẳng hiểu sao game online làm thế nào anh ơi,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8765,9867,"['enjoyment', 'surprise']",cười vãi lồn cái edit nhây quá:)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8766,9868,"['enjoyment', 'surprise']",xem vid ông này với ông hk15 hay mà giải trí vãi lìn=))),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8767,9869,"['surprise', 'other']",sfx bằng phần mềm gì đấy?,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8768,9870,['other'],ra video đều đi ông coi hay vờ cờ lờ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8769,9871,"['enjoyment', 'surprise']",rủ cả bọn chơi thử risk of rain 2 đi ông,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8770,9872,"['enjoyment', 'surprise']",chơi game hay tạo mêm:)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
8771,9873,"['enjoyment', 'surprise', 'other']","chỉ là trò ghép hình thôi mà, không phải ảo thuật.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8772,9875,"['enjoyment', 'surprise', 'other']",cả nhà xem và đăng ký kênh ủng hộ hiệp rất vui và có tinh thần làm video chất lượng hơn để không phụ lòng cả nhà yêu ❤,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8773,9876,['other'],cái này là ghép video rồi,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8774,9877,['other'],xàm,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8775,9878,['other'],lien hẹ với bạn cách nào,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8776,9880,"['enjoyment', 'surprise']",tôi thì đọc sách ngữ văn 12 tuy không hay lắm nhưng nó giúp tôi đậu đại học,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8777,9881,"['enjoyment', 'other']","vào đây vừa nghe nhạc vừa đọc sách để sống nhẹ nhàng, chậm lại giữa thế giới nhộn nhịp, sôi nổi ngoài kia . hãy để bản thân được lạc vào thế giới của riêng mình để hiểu rõ bản thân hơn nhé ❤️️️ . chúc tất cả những fan của kênh luôn được hạnh phúc, lạc quan, bình an trong tâm hồn nhé ️️️️️",0.0,0.0,0.0,1.0,0.0,1.0,0.0
8778,9882,"['enjoyment', 'surprise', 'other']","mình đã từng là một người rất nóng tính và không tự chủ được cảm xúc của chính mình . nhưng từ khi đọc ""nóng giận là bản năng, tĩnh lặng là bản lĩnh"", mình đã chiêm nghiệm ra rất nhiều điều, cuộc sống sẽ thảnh thơi hơn nếu bản thân ta sống thư thái . chúc mọi người một buổi đọc sách vui vẻ.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8779,9883,"['enjoyment', 'sadness', 'other']","trời ơi, ngồi đọc sách, nghe những âm thanh du dương của âm nhạc, uống một ly trà . thật tuyệt . những bài nhạc này thực sự khiến tôi đọc sách yên tĩnh hơn, tĩnh tâm hơn . đối với tôi câu truyện ""không gia đình ""có lẽ là nguồn sống quá, nó hay và quốn hút lắm . chúc mọi người một buổi chiều vui vẻ🥰",0.0,1.0,0.0,1.0,0.0,1.0,0.0
8780,9884,['enjoyment'],"nhạc nghe rất thoải mái và tập trung đọc sách . nay mình đọc cuốn ""chinh phục mục tiêu"" của brian tracy . quyển sách này giúp mình vững tin hơn, lấy lại niềm tin vào bản thân sau 1 khoảng thời gian ngắn mất phương hướng và tự tin, nhiệt huyết vào bản thân . cảm ơn video nhạc đã giúp mình thư thái hơn . thank you!",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8781,9885,"['enjoyment', 'surprise']","khi đọc cuốn"" thép đã tôi thế đấy"" tôi mở bài nhạc này bên tai . và khi nghe lại những giai điệu du dương này cả câu chuyện chạy trong đầu tôi như một cuốn phim vậy . thật là thú vị <3 hiện tại tôi đang đọc cuốn ""trên đường băng"".",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8782,9886,"['sadness', 'other']","tôi đọc sách tài chính quốc tế không hào hứng lắm, nhưng nó cần thiết cho công việc của tôi, và nó giải thích cuộc sống thật đang diễn ra như thế nào❤️",0.0,1.0,0.0,0.0,0.0,1.0,0.0
8783,9887,"['enjoyment', 'surprise']","có ai đọc lại đắc nhân tâm như tôi không? cứ mỗi tháng dành ra 1 tuần đọc lại thật kĩ, chiêm nghiệm rồi mới thấy cuộc sống đúng là muôn màu muôn vẻ",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8784,9888,"['enjoyment', 'sadness', 'surprise']","sáng sớm mùa đông đọc một cuốn sách của nancy cato, bên cạnh có tách trà nóng, tiếng nhạc nhẹ nhàng mà du dương . ôi nếu sáng nay không phải đi làm thì tuyệt thật 😁",1.0,1.0,0.0,1.0,0.0,0.0,0.0
8785,9889,"['enjoyment', 'surprise']",mong quản trị viên ra nhiều video nhạc như thế này ạ .. vì khi đọc sách và nghe cùng một chút nhạc như thế này rất thư giản và yên tĩnh ạ .. tôi rất thích! ❤,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8786,9890,"['enjoyment', 'surprise']",rung động từ những nốt nhạc đầu tiên💖,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8787,9891,['enjoyment'],đọc sách thấy yên bình quá 🥰,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8788,9892,"['enjoyment', 'surprise']","mình vừa đọc sách vừa nghe nhạc cảm thấy bản thân được chữa lành và thư thái rất nhiều, cảm ơn quản trị viên nhé",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8789,9893,"['enjoyment', 'surprise', 'other']",chưa biết tôi thích nhất cuốn sách nào vì trong tương lai tôi còn đọc nữa . nhưng hiện tại thì tôi ấn tượng nhất là dường xưa mây trắng . và thép đã tôi thế đấy . nó thực sự rất hay dạy cho tôi nhiều điều.,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8790,9894,"['enjoyment', 'surprise', 'other']","có thời gian mọi người nên đọc thử quyển: ""ai đổ đống rác ở đây?"" nhé! một quyển sách về những câu chuyện phật giáo đặc sắc và truyền cảm hứng giúp bạn sống hạnh phúc!",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8791,9895,['enjoyment'],tôi đang đọc sách cảm hứng cuộc sống và nghe nhạc này thật sự rất dễ chịu ☺,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8792,9896,"['enjoyment', 'surprise']",vừa đọc quyển đắc nhân tâm vừa nghe nhạc này thấy bình yên đến lạ thường❤️️️,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8793,9897,"['enjoyment', 'surprise']",yêu từ những giai điệu đầu tiên là có thật mọi người ạ😊 các bạn yêu sách hãy thử đọc quyển nóng giận là bản năng tĩnh lặng là bản lĩnh thử nhé 💙,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8794,9898,"['enjoyment', 'surprise']",cuốn sách mình yêu thích nhất: nhà giả kim - paulo coelho,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8795,9899,"['enjoyment', 'other']","cảm ơn bác sĩ rất nhiều, thật sự có những khúc bác nói rất đúng với thực tế của cháu . ví dụ như người cầu toàn thường dễ bị stresed và trầm cảm . cháu sẽ thử làm giống bác sĩ khuyên, sẽ thử thay đổi cách nhìn trong cuộc sống và vận động thể dục thể thao nhiều hơn . cháu cảm ơn bác một lần nữa ạ.",0.0,0.0,0.0,1.0,0.0,1.0,0.0
8796,9900,"['enjoyment', 'surprise']","bác sỹ nói rất đúng, hi vọng sẽ có nhiều bác sỹ hiệu biết như vậy 👏",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8797,9901,"['enjoyment', 'surprise', 'other']","tuyệt vời khi được nghe bác sỹ giảng dạy những kiến thức khoa học, xin cảm ơn trương trình rất nhiều.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8798,9902,"['enjoyment', 'surprise', 'other']",hay quá . mình nghĩ khi bản thân đã được trang bị những vấn đề tâm lý bản thân sẽ có thêm kỹ năng để đương đầu với những điều tiêu cực trong cuộc sống của chính mình và của mọi người . cảm ơn kênh rất nhiều.,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8799,9903,['enjoyment'],ước gì có nhiều bác sĩ tốt và kiến thức vững như thế này thì cuộc sống thật tốt đẹp biết bao . cảm ơn bác sĩ đã chia sẻ rất chính xác về căn bệnh này.,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8800,9904,"['enjoyment', 'surprise']",cảm ơn alo bác sỹ ❤,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8801,9905,['enjoyment'],giống trường hợp của mình 100% bác sĩ giỏi lắm,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8802,9906,"['enjoyment', 'surprise']",cảm ơn bác sĩ và chương trình . rất là bổ ích,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8803,9907,"['enjoyment', 'surprise']",bác sĩ này là giỏi nhất so với nhiều bs mình đã theo giỏi.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8804,9908,"['sadness', 'fear', 'other']","mình bị một nỗi buồn không rõ nguyên nhân . cứ ở một mình hoặc ở cùng nhiều người nhưng không làm gì thì mình lại buồn . nghĩ về những việc cần phải giải quyết trong tương lai mà khó chút là lại buồn, rất lo lắng . mình ngày nào cũng cảm thấy lo lắng, lúc nào cũng suy nghĩ nhiều về những chuyện liên quan đến bản thân . thật khó hiểu",0.0,1.0,0.0,0.0,0.0,1.0,1.0
8805,9909,['enjoyment'],"rất bổ ích! cảm ơn bác sĩ, rất mong nhận được nhiều hơn về những chia sẻ kinh nghiệm của bác sĩ về biện pháp để giải tỏa rối loạn lo âu, xin cảm ơn",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8806,9910,"['enjoyment', 'surprise']",cam ơn chương trình và bác sỹ rất hữu ích,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8807,9911,"['enjoyment', 'surprise']",bác sĩ nói đúng và hay quá,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8808,9912,"['fear', 'sadness', 'other']",90% người bệnh không biết mình bị stress trầm cảm mà khi bị bảo đi khám tại bv chăm sóc sức khỏe tâm thần thì không đi vì sợ người ta bảo mình bị bệnh tâm thần,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8809,9913,"['enjoyment', 'other']","bác sĩ giải đáp rất rõ ràng, cảm ơn bác sĩ rất nhiều.",0.0,0.0,0.0,1.0,0.0,1.0,0.0
8810,9914,"['sadness', 'fear', 'other']",tại sao mọi người không ở bên nhau 🙂tại sao họ luôn cảm thấy phiền ...,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8811,9915,"['enjoyment', 'surprise']","cám ơn bs, và các bạn.",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8812,9916,"['enjoyment', 'surprise']","cảm ơn bs, cảm ơn chương trình",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8813,9917,"['enjoyment', 'surprise']",cảm ơi bác sĩ 😍 chia sẻ hữu ích,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8814,9918,"['sadness', 'fear', 'disgust', 'other']",gió thổi vi vu nghĩa địa buồn mồ hoang ảm đạm lệ sầu tuôn thân ma lạnh lẽo đêm sương khói tiếng nấc bi ai tiếng nấc buồn chỉ thấy một bầu trời u ám chẳng ai hiểu mình hết chỉ có một mình vượt qua chỉ có ai mắt bệnh mới hiểu được khó chịu lắm,0.0,1.0,1.0,0.0,0.0,1.0,1.0
8815,9919,"['surprise', 'enjoyment']",em biết được vạn tích qua toystation ạ. ai giống điểm danh,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8816,9920,"['enjoyment', 'surprise']","thật tự hào khi mình là người gốc việt, sinh ra ở mảnh đất hình chữ s và được nghe những bài học lịch sử thật hay và ý nghĩa . thật là một chặng đường dài.",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8817,9921,"['enjoyment', 'surprise', 'other']",ngày xưa đi học thì học bài thánh gióng này thực sự là được xem lại ký ức lịch sử được xem trận là hay,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8818,9922,"['enjoyment', 'surprise']",rất ủng hộ kênh để ra những video lịch sử giúp giới trẻ hiểu thêm lịch sử nước nhà,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8819,9923,"['fear', 'surprise', 'other']",thánh gióng là hiện thân của sức mạnh bảo vệ đất nước và hòa bình,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8820,9924,['other'],u mê lịch sử việt nam ❤️.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8821,9925,"['enjoyment', 'surprise']","khi mình học bài thánh gióng chỉ đọc không thì mình không có cảm xúc gì mấy mà tìm video về thánh gióng thì không tìm được video vừa ý, video của vạn tích mang lại nhiều cảm xúc lắm . cảm ơn vạn tích đã làm ra những video liên quan đến lịch sử này nhé!",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8822,9926,"['enjoyment', 'surprise']","em cũng đã từng hc văn về bài thánh gióng, đúng là sự tích, phải nói là đi đến đâu người người đều biết",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8823,9927,"['enjoyment', 'other']",việt nam đúng là đất nước nhiều anh hùng mạnh nhất mà tôi từng biết mãi yêu đất nước😙,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8824,9928,['other'],thánh gióng là anh hùng của dân tộc việt nam,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8825,9929,"['enjoyment', 'surprise', 'other']","kênh của bạn hay quá, bạn có thể làm thêm nhiều trận chiến chống ngoại xâm của dân ta không ạ? mình rất mong được xem tiếp những video như video hai bà trưng vậy . cám ơn rất nhiều! kênh rất bổ ích!!",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8826,9930,"['sadness', 'surprise', 'other']",khúc cuối nghe tháng gióng nói không còn ở trần gian nữa thật xúc động tới nổi muốn khóc,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8827,9931,"['enjoyment', 'surprise', 'other']","còn nữa nhà thánh gióng được nằm trong tứ đại bất tử việt nam đó (chỉ sau tản viên sơn thánh) người tượng trưng cho sự mạnh mẽ, lòng yêu nước",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8828,9932,"['enjoyment', 'surprise']",rất tự hào khi con mang dòng máu việt,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8829,9933,"['enjoyment', 'surprise']",mặc dù em đã lớn rồi mà vẫn thích nghe truyện cổ tích nước mình nghe truyện nào cũng hay hết luôn áa!! ❤️️,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8830,9934,"['enjoyment', 'surprise']",cảm on bạn đã lưu lại những truyện hay cho thế hệ sau,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8831,9935,"['enjoyment', 'surprise']",rất ủng hộ vạn tích đã kể chuyện nhiều trẻ em dễ hiểu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8832,9936,"['enjoyment', 'surprise', 'other']","quốc bảo kênh của bạn hay quá, bạn có thể làm thêm nhiều trận chiến chống ngoại xâm của dân ta không ạ? mình rất mong được xem tiếp những video như video hai bà trưng vậy . cám ơn rất nhiều! kênh rất bổ ích!!",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8833,9937,"['enjoyment', 'surprise']","quá hay, vẽ phong cảnh quá đẹp, 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 điểm về chỗ!",1.0,0.0,0.0,1.0,0.0,0.0,0.0
8834,9938,['surprise'],sức mạnh của thánh gióng van lang của việt nam thời hiện đại,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,9939,"['enjoyment', 'surprise']",ngài oi sung xong rồi phu xong rồi no cái bùng luôn 😂,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8836,9940,"['enjoyment', 'other']",nam mô anh di đà phật 🙏 nam mô đại từ đại bi quán thế âm bồ tát cứu khổ cứu nạn  con xin thành kính tri ân công đức thầy đã yêu thương chúng con giảng dạy nhắc nhở rất nhiều ạ ,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8837,9942,"['enjoyment', 'surprise']",❤ anh di đà phật,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8838,9943,['other'],xửa tâm ăn chay niệm phật anh em đồng đạo ơi,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8839,9946,['other'],nam mô anh di đà phật.🙏,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8840,9948,['other'],nam mô anh di đà phật,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8841,9949,['other'],nam mô adi đà phât nam mô adi đà phat,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8842,9951,"['enjoyment', 'surprise']",đúng quá câu út ơi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8843,9953,"['surprise', 'enjoyment', 'other']","thiên tượng nhanh chóng hãy xem video ""nguồn gốc của đại nạn lần này"" sẽ bình an nhé.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
8844,9954,"['enjoyment', 'other']",trần gian hôn đôn sắp tới hả thầy nam mô anh di da phat nam mô anh di da phat nam mô anh di da phat chúc quý thầy cô và các anh chị em sức khỏe dồi dào mạnh khỏe hạnh phúc an lạc cầu cho mọi người bỏ ác làm lành và tâm hướng thượng,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8845,9955,"['surprise', 'other']",xin cho hỏi chữ sắp là bao lâu???,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8846,9956,"['fear', 'anger', 'disgust', 'other']",trên mạng nói thời này lọc lừa phải không cậu,0.0,0.0,1.0,0.0,1.0,1.0,1.0
8847,9957,"['enjoyment', 'surprise']",lâm vĩ dạ và mạc văn khoa dễ thương lém,1.0,0.0,0.0,1.0,0.0,0.0,0.0
